year	year_id	division	team_id	team_name	team_url
2013	11360	1	77	BYU	http://stats.ncaa.org/team/index/11360?org_id=77
2013	11360	1	47	Ball St.	http://stats.ncaa.org/team/index/11360?org_id=47
2013	11360	1	15646	Barton	http://stats.ncaa.org/team/index/11360?org_id=15646
2013	11360	1	2683	Belmont Abbey	http://stats.ncaa.org/team/index/11360?org_id=2683
2013	11360	1	101	CSUN	http://stats.ncaa.org/team/index/11360?org_id=101
2013	11360	1	30135	California Baptist	http://stats.ncaa.org/team/index/11360?org_id=30135
2013	11360	1	1023	Coker	http://stats.ncaa.org/team/index/11360?org_id=1023
2013	11360	1	1072	Erskine	http://stats.ncaa.org/team/index/11360?org_id=1072
2013	11360	1	248	George Mason	http://stats.ncaa.org/team/index/11360?org_id=248
2013	11360	1	1104	Grand Canyon	http://stats.ncaa.org/team/index/11360?org_id=1104
2013	11360	1	275	Harvard	http://stats.ncaa.org/team/index/11360?org_id=275
2013	11360	1	277	Hawaii	http://stats.ncaa.org/team/index/11360?org_id=277
2013	11360	1	30175	Holy Names	http://stats.ncaa.org/team/index/11360?org_id=30175
2013	11360	1	308	IPFW	http://stats.ncaa.org/team/index/11360?org_id=308
2013	11360	1	30051	King (TN)	http://stats.ncaa.org/team/index/11360?org_id=30051
2013	11360	1	13302	Lees-McRae	http://stats.ncaa.org/team/index/11360?org_id=13302
2013	11360	1	354	Lewis	http://stats.ncaa.org/team/index/11360?org_id=354
2013	11360	1	1174	Limestone	http://stats.ncaa.org/team/index/11360?org_id=1174
2013	11360	1	30136	Lindenwood (MO)	http://stats.ncaa.org/team/index/11360?org_id=30136
2013	11360	1	99	Long Beach St.	http://stats.ncaa.org/team/index/11360?org_id=99
2013	11360	1	371	Loyola Chicago	http://stats.ncaa.org/team/index/11360?org_id=371
2013	11360	1	1245	Mount Olive	http://stats.ncaa.org/team/index/11360?org_id=1245
2013	11360	1	471	NJIT	http://stats.ncaa.org/team/index/11360?org_id=471
2013	11360	1	518	Ohio St.	http://stats.ncaa.org/team/index/11360?org_id=518
2013	11360	1	2682	P.R.-Bayamon	http://stats.ncaa.org/team/index/11360?org_id=2682
2013	11360	1	24361	P.R.-Mayaguez	http://stats.ncaa.org/team/index/11360?org_id=24361
2013	11360	1	2716	P.R.-Rio Piedras	http://stats.ncaa.org/team/index/11360?org_id=2716
2013	11360	1	534	Pacific	http://stats.ncaa.org/team/index/11360?org_id=534
2013	11360	1	539	Penn St.	http://stats.ncaa.org/team/index/11360?org_id=539
2013	11360	1	541	Pepperdine	http://stats.ncaa.org/team/index/11360?org_id=541
2013	11360	1	542	Pfeiffer	http://stats.ncaa.org/team/index/11360?org_id=542
2013	11360	1	554	Princeton	http://stats.ncaa.org/team/index/11360?org_id=554
2013	11360	1	561	Quincy	http://stats.ncaa.org/team/index/11360?org_id=561
2013	11360	1	589	Rutgers-Newark	http://stats.ncaa.org/team/index/11360?org_id=589
2013	11360	1	590	Sacred Heart	http://stats.ncaa.org/team/index/11360?org_id=590
2013	11360	1	600	Saint Francis (PA)	http://stats.ncaa.org/team/index/11360?org_id=600
2013	11360	1	657	Southern California	http://stats.ncaa.org/team/index/11360?org_id=657
2013	11360	1	674	Stanford	http://stats.ncaa.org/team/index/11360?org_id=674
2013	11360	1	109	UC Irvine	http://stats.ncaa.org/team/index/11360?org_id=109
2013	11360	1	112	UC San Diego	http://stats.ncaa.org/team/index/11360?org_id=112
2013	11360	1	104	UC Santa Barbara	http://stats.ncaa.org/team/index/11360?org_id=104
2013	11360	1	110	UCLA	http://stats.ncaa.org/team/index/11360?org_id=110
2013	11360	1	1029	Washington Adventist	http://stats.ncaa.org/team/index/11360?org_id=1029
