year	year_id	division	team_id	team_name	team_url
2012	10800	1	77	BYU	http://stats.ncaa.org/team/index/10800?org_id=77
2012	10800	1	47	Ball St.	http://stats.ncaa.org/team/index/10800?org_id=47
2012	10800	1	15646	Barton	http://stats.ncaa.org/team/index/10800?org_id=15646
2012	10800	1	101	CSUN	http://stats.ncaa.org/team/index/10800?org_id=101
2012	10800	1	30135	California Baptist	http://stats.ncaa.org/team/index/10800?org_id=30135
2012	10800	1	248	George Mason	http://stats.ncaa.org/team/index/10800?org_id=248
2012	10800	1	1104	Grand Canyon	http://stats.ncaa.org/team/index/10800?org_id=1104
2012	10800	1	275	Harvard	http://stats.ncaa.org/team/index/10800?org_id=275
2012	10800	1	277	Hawaii	http://stats.ncaa.org/team/index/10800?org_id=277
2012	10800	1	308	IPFW	http://stats.ncaa.org/team/index/10800?org_id=308
2012	10800	1	30051	King (TN)	http://stats.ncaa.org/team/index/10800?org_id=30051
2012	10800	1	13302	Lees-McRae	http://stats.ncaa.org/team/index/10800?org_id=13302
2012	10800	1	354	Lewis	http://stats.ncaa.org/team/index/10800?org_id=354
2012	10800	1	1174	Limestone	http://stats.ncaa.org/team/index/10800?org_id=1174
2012	10800	1	30136	Lindenwood (MO)	http://stats.ncaa.org/team/index/10800?org_id=30136
2012	10800	1	99	Long Beach St.	http://stats.ncaa.org/team/index/10800?org_id=99
2012	10800	1	371	Loyola Chicago	http://stats.ncaa.org/team/index/10800?org_id=371
2012	10800	1	1245	Mount Olive	http://stats.ncaa.org/team/index/10800?org_id=1245
2012	10800	1	471	NJIT	http://stats.ncaa.org/team/index/10800?org_id=471
2012	10800	1	518	Ohio St.	http://stats.ncaa.org/team/index/10800?org_id=518
2012	10800	1	2682	P.R.-Bayamon	http://stats.ncaa.org/team/index/10800?org_id=2682
2012	10800	1	24361	P.R.-Mayaguez	http://stats.ncaa.org/team/index/10800?org_id=24361
2012	10800	1	2716	P.R.-Rio Piedras	http://stats.ncaa.org/team/index/10800?org_id=2716
2012	10800	1	534	Pacific	http://stats.ncaa.org/team/index/10800?org_id=534
2012	10800	1	539	Penn St.	http://stats.ncaa.org/team/index/10800?org_id=539
2012	10800	1	541	Pepperdine	http://stats.ncaa.org/team/index/10800?org_id=541
2012	10800	1	542	Pfeiffer	http://stats.ncaa.org/team/index/10800?org_id=542
2012	10800	1	554	Princeton	http://stats.ncaa.org/team/index/10800?org_id=554
2012	10800	1	561	Quincy	http://stats.ncaa.org/team/index/10800?org_id=561
2012	10800	1	589	Rutgers-Newark	http://stats.ncaa.org/team/index/10800?org_id=589
2012	10800	1	590	Sacred Heart	http://stats.ncaa.org/team/index/10800?org_id=590
2012	10800	1	600	Saint Francis (PA)	http://stats.ncaa.org/team/index/10800?org_id=600
2012	10800	1	657	Southern California	http://stats.ncaa.org/team/index/10800?org_id=657
2012	10800	1	674	Stanford	http://stats.ncaa.org/team/index/10800?org_id=674
2012	10800	1	109	UC Irvine	http://stats.ncaa.org/team/index/10800?org_id=109
2012	10800	1	112	UC San Diego	http://stats.ncaa.org/team/index/10800?org_id=112
2012	10800	1	104	UC Santa Barbara	http://stats.ncaa.org/team/index/10800?org_id=104
2012	10800	1	110	UCLA	http://stats.ncaa.org/team/index/10800?org_id=110
2012	10800	1	1029	Washington Adventist	http://stats.ncaa.org/team/index/10800?org_id=1029
